PH,AMMONIA,TEMP,DO,TURBIDITY
7.7611,0.03537,29.7944,6.1877,29.7363
6.2128,0.0289,25.6605,10.9469,20.7224
6.7358,0.03126,19.7058,8.2851,20.5048
8.0898,0.03631,29.2114,14.3469,36.6338
6.8012,0.04242,22.7824,14.7143,23.8351
7.0547,0.03638,30.8885,15.8728,34.6946
5.7612,0.04366,27.7134,15.0277,29.7908
5.6724,0.02365,29.1453,9.4265,37.6938
8.5464,0.02407,28.4106,10.5783,34.5208
6.6251,0.02776,23.915,14.2314,26.2471
6.7033,0.02344,28.6683,6.3257,20.463
7.4864,0.02063,25.4409,16.7326,17.963
5.8094,0.04152,20.9667,17.8593,31.2271
8.7617,0.04399,27.5693,10.0692,22.9236
5.7741,0.02864,25.4451,17.5802,35.3338
8.248,0.02684,24.3703,12.105,38.6156
6.3864,0.03964,19.4258,13.1476,30.7255
8.9659,0.02767,28.6135,19.611,22.9838
8.6562,0.03284,25.4397,16.1023,34.6917
6.5036,0.03044,24.8882,10.1518,38.159
6.456,0.03426,27.2845,13.543,25.8073
7.8128,0.03269,23.3666,13.9674,21.0476
6.4571,0.0392,19.3061,17.9697,34.5964
6.5269,0.02485,19.2356,13.6852,19.4133
7.4845,0.0339,27.627,11.3083,38.1487
7.7848,0.04174,25.5428,14.2767,35.2063
6.8678,0.01935,27.0143,6.7602,39.5456
6.8612,0.02792,25.1491,5.0183,16.6962
6.9425,0.03081,30.179,12.6694,29.6285
8.4922,0.02051,29.7013,18.8705,15.8004
8.3755,0.03854,30.9271,9.1937,18.8789
8.6737,0.03427,27.2058,11.7875,37.2316
8.5378,0.03855,26.6338,19.5371,17.6774
8.9824,0.02367,22.7636,5.9654,35.9984
7.6304,0.03598,25.3401,13.8184,25.1542
5.8641,0.02013,23.8043,7.6621,33.4131
8.3877,0.03412,19.8461,18.8164,30.2384
5.5743,0.02099,20.2977,15.7298,32.2709
6.6077,0.03899,22.224,6.0716,32.6073
8.4967,0.02488,29.1496,16.2652,39.7939
5.6106,0.04237,24.8406,18.7165,27.6117
8.4618,0.01558,29.0379,5.7628,27.3702
8.7005,0.0386,24.7398,9.2891,19.0232
6.7554,0.04343,21.2018,14.9776,35.7017
7.8436,0.02152,21.7392,7.9899,16.4015
7.8424,0.02293,25.7804,11.045,21.8266
8.4744,0.0398,18.4856,11.4161,36.6504
6.6417,0.03606,25.1143,11.5589,23.4624
8.0033,0.02663,18.0013,18.5244,32.9613
8.8824,0.02019,23.3472,12.1205,18.237
6.786,0.04193,24.4128,10.3093,21.3547
8.4208,0.02954,23.2823,10.7288,15.5849
6.7026,0.02256,25.0898,14.6423,38.4657
6.4482,0.02322,24.0204,10.5121,16.7813
6.1635,0.0323,18.8682,8.8979,22.4166
7.683,0.03155,28.5135,5.7955,31.2788
6.5154,0.02405,28.4469,7.2431,27.2326
7.1417,0.03556,30.6299,15.4267,15.8734
8.4286,0.03712,18.937,8.1932,18.6005
6.0066,0.02106,23.0975,15.403,18.4341
6.0998,0.03109,28.0747,19.1408,16.235
7.9206,0.01506,29.8515,15.8371,17.2553
6.9206,0.01994,24.868,5.172,32.7566
6.3612,0.02868,28.5764,9.7465,25.8311
5.562,0.04451,19.1701,15.15,34.5844
5.827,0.0222,22.1065,9.0591,18.1057
6.5965,0.04011,28.6863,13.796,32.2136
7.9263,0.04244,22.6187,6.3208,34.1224
7.5699,0.01848,18.7744,18.5308,19.9868
6.258,0.02052,26.2841,16.7319,22.6897
7.4431,0.0177,22.4577,18.0293,33.2964
7.0574,0.02408,23.8045,5.6045,39.8637
6.119,0.03021,24.0721,13.7827,18.195
6.1256,0.04216,28.4773,10.7907,32.0325
7.5979,0.03519,28.9933,7.383,25.1219
7.9809,0.01659,23.8786,17.2107,38.3442
7.8901,0.01984,25.1007,9.9079,29.1806
5.8749,0.03089,30.3464,10.8015,18.9666
7.8012,0.03137,25.3487,7.4631,25.5389
6.8929,0.01924,28.4728,11.1042,23.2063
7.7415,0.0192,24.0334,13.6248,19.6405
8.3906,0.02125,30.7881,14.9977,36.9123
7.6823,0.01689,23.0453,19.1901,23.6594
5.5062,0.01507,29.0086,11.6754,31.8767
6.0403,0.02182,19.4358,17.1123,29.5831
8.3914,0.02507,21.5589,14.4058,37.8961
6.3374,0.03375,24.8646,11.8656,31.5218
7.4827,0.04164,21.4115,18.7529,15.8722
6.8369,0.02681,27.7947,19.4877,24.3205
8.7215,0.04303,21.7704,18.2582,39.6706
6.6188,0.01954,26.404,5.2036,28.4368
5.8571,0.01983,26.0008,5.5258,21.9683
7.1806,0.02222,26.8579,7.2642,15.4139
8.1923,0.04254,19.9733,17.6606,20.4898
6.6421,0.04306,29.7085,16.1953,32.5511
8.688,0.04074,28.2644,19.0434,18.0303
7.2845,0.02823,29.3625,15.7509,27.7817
8.0802,0.04374,18.6308,16.0428,29.0362
6.1513,0.02674,18.1115,15.1769,28.4933
5.933,0.04081,20.6142,18.3861,34.9226
6.502,0.03331,25.5218,11.0976,38.3464
7.8101,0.04391,21.1222,7.4674,21.7904
6.8077,0.02005,29.288,16.3709,29.8263
8.3087,0.0423,30.2957,6.2841,34.1526
6.2375,0.03956,22.6345,15.8762,35.4586
7.5544,0.0323,28.172,13.4343,17.4696
5.8761,0.03381,19.6566,10.3954,28.6243
6.1538,0.02999,26.3888,16.9805,26.3889
6.9314,0.02645,19.2337,10.5905,33.6687
5.7618,0.02246,28.7556,5.9035,32.8894
5.9145,0.01784,23.2864,5.725,31.1581
6.4214,0.04102,25.1879,18.6973,35.849
7.3138,0.02487,20.1899,15.0497,24.793
7.6628,0.03402,20.6835,7.5208,36.1472
5.8228,0.01906,26.258,13.7325,16.3717
7.7386,0.02947,24.8828,18.0063,21.2014
7.4198,0.03403,18.6119,9.3002,39.9349
7.5796,0.03351,20.1514,6.4752,37.0847
6.833,0.0226,29.538,14.3225,32.1138
7.3354,0.02636,28.3015,8.8324,27.3243
8.6954,0.03503,19.754,15.6946,17.1512
5.5705,0.03885,29.4028,5.0202,24.6161
8.9209,0.0152,29.536,17.1929,20.3258
7.4645,0.04116,22.2749,8.0274,21.079
8.9927,0.0232,25.0235,11.0679,30.1394
8.0564,0.0285,21.1845,12.5044,17.0974
6.716,0.01669,24.6521,16.9609,29.8153
7.2359,0.02119,29.8449,10.9277,20.455
7.1586,0.04008,21.3892,12.3,19.8998
7.3872,0.02013,28.1399,13.4899,29.3343
7.4835,0.03438,21.6419,7.2604,28.6852
8.1688,0.04128,27.0188,7.2484,32.6818
6.2736,0.02479,25.0603,12.794,15.3566
6.1862,0.02831,30.3076,14.4183,16.6545
8.1295,0.03861,20.935,19.3445,39.4505
8.5271,0.04261,28.2533,13.9187,22.6415
8.0134,0.04083,20.5954,9.055,39.7104
7.4889,0.02897,29.213,13.2885,27.4506
7.6876,0.02471,30.6111,7.7904,30.1883
7.952,0.03953,21.784,15.9543,24.8034
8.6587,0.04157,23.8648,11.1159,32.1552
8.4764,0.01676,30.2583,8.3698,15.4298
5.6127,0.0333,19.1102,11.6513,16.1666
7.1553,0.02671,23.1735,10.8285,27.1808
8.9904,0.02944,28.1128,19.6737,29.2637
6.9697,0.02289,24.4575,18.1799,19.2675
7.2706,0.04231,29.1365,17.9279,38.6217
8.6476,0.02073,30.0645,14.445,27.4099
6.2296,0.01571,19.9247,11.0605,21.377
7.0031,0.01952,29.6761,10.5506,15.8715
5.9587,0.03076,20.0234,5.9504,30.1476
7.5381,0.03796,29.9654,13.5138,17.4554
6.8542,0.0207,26.2932,6.7631,15.976
6.5412,0.01873,20.8797,17.6404,30.5359
7.6401,0.03802,30.0298,9.0576,38.4411
7.5231,0.03701,27.5334,10.0698,26.402
6.3946,0.0394,20.0404,11.9925,17.5779
8.6149,0.02866,28.6221,9.1498,18.6642
7.4412,0.03493,26.0058,12.841,25.3334
8.497,0.02606,26.6414,10.8002,18.1513
7.7142,0.02203,22.2119,14.597,35.4984
6.9918,0.02107,29.6092,15.573,33.618
6.3972,0.02351,28.1523,9.1867,39.7535
8.0141,0.02773,19.5521,6.537,37.054
8.9476,0.03031,21.3243,12.9904,33.3168
6.6837,0.02003,23.5114,13.043,15.5756
8.5402,0.02262,25.5803,18.3051,25.1505
8.9032,0.03358,28.9875,8.4603,27.9965
7.3378,0.01672,21.7194,11.3707,26.2993
6.0199,0.03047,25.3354,14.7526,22.9121
7.2627,0.03558,23.2911,11.9296,30.7481
6.5257,0.01961,23.0094,14.8304,18.5819
7.1595,0.04175,23.1512,19.7822,32.2438
7.496,0.03158,22.922,16.6849,22.4992
8.8754,0.02846,22.0024,11.5046,24.8875
6.3689,0.03915,20.1768,9.5202,27.6104
7.7701,0.03061,21.6675,8.6101,23.072
6.8595,0.03555,20.4797,19.9359,25.2188
6.2643,0.02717,23.7865,11.6203,29.7216
8.2141,0.02512,29.7359,15.9761,26.3135
7.9331,0.03697,24.8136,12.4541,35.4625
8.0813,0.01717,26.394,14.2626,31.4047
7.3332,0.01686,20.5134,5.4335,26.5877
6.5008,0.02706,28.2157,14.8896,25.9854
6.597,0.0447,22.0968,15.8771,24.6904
6.4994,0.04005,28.5399,13.2644,30.7496
6.4301,0.02366,25.8926,10.6059,30.5817
7.58,0.03317,20.067,11.3958,27.7344
8.0508,0.04338,23.369,15.5497,37.0523
7.6087,0.04206,21.7725,16.5348,15.7699
8.6653,0.01764,21.3382,19.7825,22.5233
6.7823,0.03518,27.9529,8.5141,23.3431
7.7082,0.02034,26.8272,13.8468,26.4201
7.4743,0.03833,28.6483,11.8276,23.621
6.3343,0.02413,24.8379,8.6888,38.3677
6.5152,0.03259,19.7425,11.6256,18.8181
8.0529,0.03049,26.7411,11.0884,24.5781
8.5152,0.03269,23.3996,10.971,23.9343
5.5988,0.02342,23.3435,12.1666,26.6649
6.7258,0.03067,18.6315,10.5651,18.3366
7.9823,0.01985,23.4636,12.309,29.9858
5.7706,0.02522,20.4361,8.452,16.601
5.7809,0.04459,25.5246,17.3545,15.2814
7.0332,0.04033,18.1755,15.208,20.033
5.8977,0.04494,21.1337,8.6718,21.7122
7.2205,0.02381,23.6877,18.8099,33.0842
7.821,0.02209,24.354,10.3985,38.021
5.7515,0.02649,28.296,9.636,20.5863
8.2667,0.04232,18.0617,12.4868,32.1667
5.5474,0.03715,24.9455,15.5262,31.7114
7.8019,0.03723,30.3068,14.3192,27.5885
8.9389,0.04272,23.7752,12.5846,16.3472
7.545,0.04215,25.5712,19.7034,17.3074
7.4413,0.02205,30.6143,9.6222,28.2755
7.5305,0.04082,18.9175,9.2885,25.0601
6.9978,0.02412,25.6094,18.7322,17.1453
8.8365,0.03203,25.9935,12.0992,31.8608
5.9772,0.04255,20.0796,11.1522,39.711
6.1378,0.02568,24.2981,9.7922,30.4894
7.9113,0.04407,29.8372,5.7461,32.4516
6.8327,0.01979,18.5558,16.4555,16.3087
6.1765,0.03199,23.1018,19.773,15.529
7.6954,0.04066,24.6982,12.8254,17.5396
6.3452,0.03848,26.0332,17.5922,19.8268
8.1342,0.01578,25.4793,10.9633,31.8106
7.4713,0.03313,21.9172,5.321,15.7057
6.3051,0.03607,26.2373,15.2774,18.4679
8.4068,0.04229,27.0734,12.4767,19.0394
6.7889,0.04214,25.4503,19.4632,27.4504
6.1137,0.01588,19.7595,7.5166,37.1489
7.5527,0.03165,20.2683,12.6147,16.9429
6.9139,0.01664,21.8932,14.4332,17.8533
7.1683,0.03124,29.3224,18.8586,23.0032
7.1262,0.02312,19.7115,17.8884,22.994
6.7819,0.03636,27.6316,14.4852,23.0534
8.9901,0.03522,26.3895,18.1488,22.6507
7.9593,0.04168,18.9962,14.808,15.9057
7.5529,0.01893,22.3419,14.7315,32.6496
7.1441,0.04099,29.3032,15.4386,20.9231
7.0956,0.04411,21.0704,6.9842,38.5197
7.6012,0.02199,30.5372,14.3508,35.3744
8.1414,0.04107,19.4559,5.3559,38.5476
6.9151,0.01971,23.1847,14.0248,26.7893
7.7255,0.03748,19.3928,13.8374,35.9979
6.2386,0.02516,26.5787,17.3627,15.4468
6.7013,0.02796,24.4075,15.9646,34.4375
8.3094,0.0291,26.9944,10.8645,20.6705
8.0816,0.02429,18.3485,14.3434,34.0291
5.7419,0.01587,24.3544,11.1609,21.9603
8.4051,0.03961,28.9178,11.9511,22.0189
5.98,0.04298,26.9524,9.6748,30.5799
8.4259,0.04256,26.2503,17.3534,17.7134
5.9927,0.03241,18.9862,13.7788,30.0188
8.9547,0.01947,22.5189,19.6574,31.0796
8.8369,0.03836,25.2521,8.8478,30.1861
6.8759,0.01656,30.4435,13.1409,29.403
6.937,0.03716,20.9355,9.6629,24.8501
6.6314,0.03385,22.8321,14.9134,27.666
6.2274,0.03839,25.7828,16.2716,39.5075
6.2514,0.03145,27.8316,9.0223,37.6532
6.718,0.03541,30.9786,10.7102,19.0193
7.1275,0.04077,27.3719,14.2091,35.8389
5.9838,0.04111,18.386,17.6251,16.5088
6.2143,0.03628,28.2355,14.7491,26.1868
8.8212,0.04268,26.1232,5.2393,20.6447
8.7415,0.03179,27.1718,13.1228,39.1998
8.8665,0.02002,24.1994,5.5293,18.1323
6.3743,0.02693,23.5509,14.2441,21.4765
7.5308,0.01616,26.4538,9.0259,33.8116
5.9352,0.02661,26.4238,9.8082,30.7714
6.9048,0.0157,28.2685,6.2095,30.2718
8.5548,0.0287,24.5042,12.2384,24.7403
6.162,0.03544,25.7506,14.9412,33.7207
6.5827,0.02132,25.8305,7.9844,29.1713
8.7349,0.04208,23.8801,12.2139,16.3649
8.2451,0.04303,28.4566,8.8672,27.051
8.9312,0.0353,18.736,6.9959,19.7268
7.3591,0.02388,26.866,15.0428,17.3276
8.323,0.0431,21.8438,13.4244,30.1847
7.6629,0.01632,30.5581,12.3825,35.4092
6.707,0.02279,22.6832,9.0278,29.3521
7.1728,0.02875,24.2265,8.8809,16.7247
8.2394,0.01638,27.5218,19.218,31.6785
7.971,0.03378,27.7471,7.0895,28.1523
8.504,0.02679,27.7275,5.8774,17.6058
7.0205,0.0231,29.7076,13.2262,25.2245
8.0328,0.01907,30.2986,15.0421,23.7473
7.7094,0.02881,29.2515,6.9191,31.8701
6.1787,0.03594,24.887,13.7588,23.1896
6.5013,0.04112,18.9222,8.4816,25.3836
5.9879,0.04359,22.5887,19.2412,22.6867
6.1514,0.03817,22.1999,16.4617,39.4941
8.1625,0.04061,18.0415,16.3756,23.4587
7.9771,0.04374,19.2066,10.6885,36.9797
7.3853,0.04314,21.7916,6.1861,36.3263
6.3358,0.02241,30.8648,10.3618,26.9842
7.1836,0.04174,30.1899,8.945,16.5494
6.9322,0.02642,25.5898,6.3993,27.9746
6.7976,0.02068,26.327,19.0921,31.5076
7.6604,0.03884,20.6052,19.0439,26.9482
8.0924,0.03163,22.4736,17.9461,21.3938
6.7304,0.01671,28.4959,6.2073,39.3923
5.628,0.04101,25.5174,12.1982,25.1731
6.0452,0.03605,28.018,19.5814,29.9941
8.8088,0.04038,20.7101,16.5101,37.2496
8.126,0.02409,18.0382,13.345,20.0615
6.0849,0.02142,24.3099,17.5773,17.4986
7.2982,0.01854,18.1542,6.0901,16.4274
8.5628,0.03824,20.8521,5.4395,17.5661
8.4903,0.02147,30.5753,8.0833,17.4906
5.694,0.02627,19.8415,7.5324,22.9568
7.0823,0.01738,23.1792,18.5282,30.2826
6.4536,0.03244,25.0123,17.1328,24.3893
7.2654,0.04351,25.9281,10.0614,20.3164
6.3629,0.03895,18.7505,18.2843,28.6247
7.9407,0.0161,29.056,12.6794,27.2975
7.1299,0.03283,20.5865,18.258,32.5516
7.3237,0.03194,19.8866,5.8965,33.1616
5.7427,0.03448,30.61,13.7415,18.8184
7.8885,0.03973,27.657,14.1461,16.3207
6.1964,0.02135,18.8183,10.0198,19.9785
7.0879,0.04156,30.4019,11.9896,20.6496
6.5649,0.02231,22.5678,15.8569,23.0349
8.4333,0.03186,24.9035,6.0558,20.7398
5.9016,0.0251,30.1304,9.4051,34.2461
6.7718,0.02367,21.3954,15.6417,20.3872
6.3161,0.03703,26.0843,9.0083,25.4168
5.8835,0.03305,25.735,5.6644,16.6958
6.8927,0.0203,26.6569,5.1515,27.3979
6.3537,0.02759,24.8113,16.057,25.873
8.3937,0.03321,30.0582,18.9646,32.119
7.4126,0.03892,21.2124,5.5645,33.3506
7.3274,0.02529,23.6269,8.9851,39.2353
5.7655,0.01978,19.7659,14.5738,17.0104
8.0769,0.03401,29.3928,19.3145,27.3232
6.5539,0.04144,29.8331,5.2761,29.0674
6.6329,0.03002,20.5499,16.1729,19.0964
7.7009,0.02318,29.6007,10.9237,27.8506
8.9042,0.01771,26.9262,16.6093,17.8463
6.88,0.04104,24.7145,14.7265,36.0902
6.3073,0.03046,27.3228,16.1483,29.5501
7.5404,0.02399,25.3989,8.6104,15.397
6.8772,0.0318,28.797,6.392,15.5793
7.9523,0.04465,27.6228,18.5017,27.5422
8.6815,0.04048,18.856,19.4204,23.3101
7.8954,0.03876,25.4563,13.7816,24.0637
7.0739,0.0324,20.4142,12.1503,33.9408
8.3194,0.01824,28.8378,16.8975,35.6518
5.539,0.03996,23.1463,14.6906,22.4876
8.0454,0.0422,21.6191,16.6588,26.1504
7.4732,0.02131,22.6277,13.4432,28.3828
6.6662,0.03141,19.2257,18.0807,24.4434
6.3642,0.03898,30.6027,15.8973,32.8297
5.9106,0.01544,24.9096,10.1379,39.4109
5.8987,0.03139,23.2454,13.9519,24.0055
7.9381,0.03938,18.9315,7.4876,31.0335
7.5279,0.04355,18.3083,17.6958,35.7134
7.427,0.01517,22.065,10.9861,39.7558
6.2313,0.02942,18.0451,14.7019,24.2271
7.2968,0.01504,22.5034,5.428,39.7319
8.1021,0.03924,24.4249,12.7639,32.589
5.656,0.04348,28.0878,9.6207,30.6182
7.7935,0.02302,27.7232,8.5882,21.3333
7.8634,0.01793,18.4442,13.337,15.3159
7.3429,0.0402,30.8493,11.0391,29.1488
7.7547,0.02934,27.8732,10.8898,38.095
7.6326,0.01962,26.4779,7.2442,24.5523
8.9238,0.04187,18.5625,18.7824,36.5504
6.0921,0.03074,26.0479,15.9559,29.7235
7.6804,0.02769,26.1612,11.121,37.9252
6.5281,0.04054,29.168,13.2438,17.6783
7.0988,0.01557,25.0532,10.7124,17.1102
6.6425,0.0347,22.0961,14.8839,18.2292
6.882,0.01653,22.8566,11.606,15.4611
8.5666,0.02575,24.0176,5.1994,33.0344
8.0888,0.02938,27.2183,11.7688,22.7547
7.6583,0.04017,23.7228,17.7135,22.4352
6.5633,0.03033,21.4727,18.4402,34.4681
7.3055,0.02103,20.7248,18.2884,26.5837
7.7537,0.01532,19.4903,5.9186,23.1947
7.8535,0.0328,27.531,10.0322,30.5237
8.943,0.03087,26.0492,5.3721,17.7806
8.4945,0.0273,21.3442,5.3658,38.9277
7.7964,0.02384,30.5342,8.3397,35.9964
6.5003,0.04293,29.6481,15.8815,31.3898
6.4429,0.04029,22.0785,8.3013,35.2
6.0717,0.02793,27.8847,13.8289,32.9637
8.1395,0.03144,26.8968,15.3355,32.0235
8.4138,0.03331,20.6074,10.2561,38.0242
8.6181,0.02633,21.5758,7.9462,20.2667
6.9332,0.03675,21.4111,16.2265,25.7247
8.1416,0.03744,24.7095,15.3456,35.1285
7.7396,0.03318,21.8696,5.7925,24.1635
6.774,0.02976,24.2274,12.0578,24.8937
8.6528,0.03258,30.4964,13.5322,35.3068
8.4154,0.01699,21.449,12.7887,30.0968
7.4295,0.04265,21.3024,15.771,26.582
8.1845,0.01963,22.1883,15.9169,29.3325
8.9679,0.02972,27.9045,7.2358,37.9783
7.7443,0.0178,27.7631,11.4591,20.0683
5.9337,0.02978,29.975,14.803,27.7974
7.7679,0.03485,18.01,19.9836,30.7087
8.6676,0.03526,26.0889,9.9951,33.0185
8.81,0.03599,27.1814,16.3835,28.904
7.0232,0.01644,21.0708,17.1542,31.3732
7.7214,0.03808,26.0129,14.6909,35.233
6.3065,0.02855,24.6794,14.3562,21.1146
7.848,0.03694,30.2607,16.8646,26.0627
6.1881,0.03699,24.3478,12.4328,16.2412
6.0566,0.04184,25.978,19.9931,27.5223
7.6007,0.03783,20.5808,12.6064,30.4594
8.2558,0.03867,24.209,14.4628,26.8976
6.0255,0.03034,18.206,8.1675,22.9761
8.9187,0.03616,19.3702,8.2136,15.9171
5.6154,0.01728,29.4333,15.8027,21.2316
8.3326,0.02638,18.6956,5.7272,38.2951
6.5371,0.01974,27.5606,7.3082,33.9646
7.2908,0.01781,24.3907,10.8657,16.8784
6.329,0.03507,22.5802,7.3832,30.8956
6.8966,0.02873,28.793,13.9138,29.3894
6.5996,0.02111,20.9419,15.606,29.2677
8.9812,0.03187,23.3467,11.1543,32.8197
8.04,0.02398,29.6257,17.2345,26.3558
7.5526,0.02673,25.7936,13.641,20.1365
8.517,0.04364,30.7005,17.5431,17.5281
8.0276,0.03398,26.8503,12.5394,22.6866
8.5517,0.01742,24.729,10.8638,26.7845
8.8783,0.02251,21.7328,14.6856,16.4856
7.4999,0.03764,18.1886,7.5003,37.0514
5.7108,0.01752,19.0621,16.008,29.3154
8.1026,0.02255,30.5356,9.3979,27.0616
6.3986,0.03288,28.4937,15.2305,22.5796
5.5826,0.04475,22.8028,16.9271,34.5719
6.0103,0.0314,28.1739,7.6524,33.7618
7.0093,0.03856,29.978,18.841,28.1071
6.7744,0.03425,27.4217,7.3849,21.766
8.3663,0.04456,24.1944,6.7617,25.8371
8.2248,0.01701,24.9867,19.7116,36.6804
8.7976,0.03207,28.457,12.5035,15.0163
7.9146,0.01769,30.1968,5.2509,36.9971
7.8518,0.03001,30.0519,9.6695,36.1499
8.6044,0.01953,29.0079,9.82,21.8137
7.0785,0.03601,28.4817,5.5815,24.1295
5.5529,0.02096,25.0322,12.871,39.4207
6.7374,0.02291,19.56,6.1597,39.8724
7.4708,0.01573,30.7361,18.1077,18.6638
6.3309,0.02376,20.2195,8.437,18.9794
8.578,0.02083,27.2256,12.2637,21.3814
7.2051,0.0327,18.8531,14.4723,24.6143
7.1607,0.02441,29.0016,13.9756,36.698
7.1827,0.02981,19.49,11.5842,38.1068
6.7564,0.0304,27.9859,16.618,30.7412
7.4917,0.03135,26.0523,13.9533,28.2853
8.886,0.04388,27.9104,6.0672,37.007
5.5086,0.03921,18.6229,16.7603,19.3281
6.7121,0.04031,30.0593,13.8765,18.0731
6.8208,0.0425,27.8896,10.6545,23.3377
6.7578,0.02543,30.5925,11.9074,20.4913
7.2318,0.03569,25.1947,16.1653,33.3916
8.4838,0.02386,23.0012,17.8653,16.517
7.3301,0.01641,26.4697,7.4726,16.0607
7.4709,0.03676,29.8766,15.1573,31.31
6.1003,0.02375,30.1695,13.4361,15.6818
5.6468,0.04484,29.5226,6.6719,29.6758
5.7016,0.0393,22.866,10.9909,39.7307
5.9823,0.03419,28.6368,10.6543,23.2334
7.5347,0.03775,21.6472,11.7099,21.8851
6.6222,0.04473,22.7157,15.6346,24.5765
6.1563,0.0277,30.3409,15.895,17.9611
5.736,0.03819,20.8611,15.6421,35.0636
8.2976,0.02683,30.2843,14.8244,36.0173
6.978,0.02688,27.9842,12.5267,21.8014
7.7855,0.0367,24.2189,10.028,29.6333
6.6521,0.04431,23.2714,15.4517,39.8584
8.3144,0.02544,24.1049,11.833,33.5969
8.0636,0.0233,24.8527,5.3265,26.9689
7.2878,0.0202,21.6994,14.5279,16.6061
8.1415,0.02061,29.4656,10.0747,32.3041
7.2909,0.03551,18.6828,14.9185,16.014
5.5284,0.02686,20.8732,7.4094,26.9881
8.5419,0.02905,25.2781,11.6018,23.1923
7.9433,0.03113,27.0746,7.922,22.4164
7.8869,0.03027,22.2663,6.6902,33.2393
7.9531,0.01765,19.5646,15.3725,19.467
5.8871,0.02838,26.1486,11.4245,34.1312
8.2672,0.02836,30.9507,5.855,33.1162
5.8169,0.03635,27.8484,15.0739,26.9876
7.193,0.02503,18.6345,8.1709,36.437
8.9208,0.02869,30.0295,14.8398,25.089
5.6769,0.02247,28.1559,5.4119,23.6532
8.5162,0.01521,27.9235,13.8418,20.2181
6.1344,0.01646,28.508,15.9669,19.3533
8.5158,0.02149,20.0196,9.8926,34.5712
6.7287,0.01747,20.2649,14.5662,38.534
7.8169,0.0348,28.2017,16.1814,16.7018
7.9377,0.04302,30.8552,11.8654,27.0461
7.2758,0.02208,27.8419,10.1092,38.9557
7.9698,0.03465,23.2664,11.6248,17.617
6.321,0.04188,30.7474,16.1326,27.4389
8.8085,0.03246,30.798,9.4667,28.4293
6.1223,0.03325,30.2582,15.0648,29.2307
7.0154,0.02643,29.0052,16.6689,22.3134
8.1716,0.02692,29.3524,16.1067,28.0826
6.4748,0.02518,20.6189,18.7675,37.9354
7.4117,0.03882,20.8428,5.1917,27.4646
6.4139,0.02174,23.6003,13.9296,27.4761
8.7015,0.02064,26.3511,12.1609,37.1736
6.8611,0.03202,23.2666,12.7738,22.6146
6.6372,0.02396,22.1985,17.0795,32.2021
8.7213,0.01872,28.226,10.0373,25.7572
8.5802,0.03223,24.6569,6.99,39.5377
7.5601,0.03496,24.1075,13.2518,30.5242
7.1445,0.04138,28.4313,15.8233,20.0362
5.7703,0.02603,26.7997,7.488,32.8659
8.6769,0.01617,18.6721,8.3388,19.8196
8.7886,0.04455,24.5331,19.4957,35.6016
7.6021,0.03015,28.0283,14.4431,17.2317
8.7192,0.04153,25.6188,12.6651,35.6893
6.298,0.03512,25.5935,9.963,23.0873
8.3076,0.03255,21.0562,17.506,21.8727
7.5819,0.03418,22.2448,17.7602,15.6167
8.3444,0.02444,20.2596,13.6101,17.3684
8.9083,0.02741,19.3365,13.624,16.6869
6.2508,0.0245,27.9101,19.22,38.3635
7.234,0.03915,30.5013,7.9274,20.1716
6.0644,0.03249,25.5057,11.2598,32.0291
6.3454,0.01842,20.1627,9.705,18.4066
6.0723,0.02291,19.9245,13.8846,30.3533
5.691,0.02286,26.8748,9.8474,30.9257
7.3887,0.03461,26.1717,15.8876,25.9023
8.8373,0.04344,29.6589,16.9136,27.451
7.6822,0.03415,29.76,14.1647,24.4583
6.7721,0.01735,29.1001,10.8961,17.1468
5.9213,0.03504,26.6753,14.2565,19.9001
6.904,0.03953,19.6906,13.6166,38.1771
8.9413,0.03267,25.0145,10.1267,27.8918
8.3285,0.019,22.9341,16.2279,28.3377
6.6005,0.02229,29.8328,9.9989,15.9644
6.6519,0.02678,19.3042,11.0703,31.5009
8.5987,0.01987,28.6393,11.1623,32.195
8.779,0.02363,21.765,10.6708,25.9386
7.768,0.02977,30.9125,15.2478,31.7495
8.3588,0.01668,19.8697,10.0375,20.6219
5.9727,0.03291,27.9793,6.8742,24.317
8.484,0.02474,29.484,9.4443,23.1374
7.0873,0.03853,26.448,13.439,17.8925
8.723,0.04216,30.242,12.0761,20.0787
7.0392,0.02071,18.2025,7.4238,18.8357
8.207,0.043,20.3191,17.3931,22.7042
8.5396,0.01787,24.9503,16.6881,32.3194
7.7751,0.01948,24.1818,11.2667,16.0615
8.5319,0.02086,26.749,9.3731,38.4968
8.6936,0.0333,29.0899,9.5613,18.303
8.1063,0.04025,21.6635,9.1049,27.8183
8.5755,0.01968,21.3812,6.0349,24.1812
7.2025,0.0435,21.9038,15.5822,35.2469
7.0094,0.03819,20.7858,12.7713,37.1592
6.7413,0.02449,24.3994,12.6926,22.8222
6.4784,0.03067,25.6581,14.853,25.498
7.5427,0.01999,24.2061,5.7056,37.3171
6.9714,0.03974,19.6676,16.0768,21.8756
7.599,0.03898,21.7108,5.9517,20.1796
8.8619,0.02124,23.8606,12.145,30.1634
6.3317,0.04145,19.4592,6.2748,26.1699
8.8981,0.01554,20.3207,14.988,37.7526
8.1714,0.02039,22.5774,19.872,21.6429
5.9905,0.01521,22.2793,10.5284,38.7273
7.367,0.02206,26.642,12.9673,15.2896
